0.417 -0.907811 0.655731
0.418 -0.908975 0.661119
0.419 -0.909734 0.669145
0.42 -0.911519 0.678713
0.421 -0.912179 0.684395
0.422 -0.913564 0.692087
0.423 -0.914868 0.699877
0.424 -0.916427 0.706847
0.425 -0.917127 0.71188
0.426 -0.918521 0.718732
0.427 -0.919669 0.727343
0.428 -0.920935 0.734892
0.429 -0.922623 0.741387
0.43 -0.923185 0.748827
0.431 -0.924375 0.754732
0.432 -0.925562 0.760795
0.433 -0.926404 0.767224
0.434 -0.927969 0.773796
0.435 -0.928573 0.780829
0.436 -0.930148 0.786888
0.437 -0.931667 0.793134
0.438 -0.932742 0.799418
0.439 -0.933451 0.805022
0.44 -0.934549 0.81093
0.441 -0.935534 0.817596
0.442 -0.936892 0.823368
0.443 -0.937859 0.828484
0.444 -0.939146 0.834004
0.445 -0.940223 0.840469
0.446 -0.941436 0.845637
0.447 -0.942261 0.850909
0.448 -0.943679 0.856223
0.449 -0.944729 0.861071
0.45 -0.945764 0.866021
0.451 -0.947147 0.871819
0.452 -0.947968 0.876784
0.453 -0.949006 0.881472
0.454 -0.950451 0.886965
0.455 -0.951413 0.891578
0.456 -0.952371 0.895733
0.457 -0.953648 0.900535
0.458 -0.954657 0.904836
0.459 -0.955813 0.909316
0.46 -0.956852 0.913627
0.461 -0.957893 0.9178
0.462 -0.959112 0.92175
0.463 -0.96006 0.92529
0.464 -0.961018 0.929347
0.465 -0.962352 0.933485
0.466 -0.963508 0.937258
0.467 -0.964383 0.940395
0.468 -0.965536 0.94419
0.469 -0.966677 0.947641
0.47 -0.96767 0.950944
0.471 -0.968983 0.953994
0.472 -0.97002 0.9571
0.473 -0.971203 0.960229
0.474 -0.972133 0.963123
0.475 -0.973203 0.965812
0.476 -0.974371 0.968442
0.477 -0.975378 0.971026
0.478 -0.976498 0.973501
0.479 -0.977377 0.975653
0.48 -0.978664 0.978094
0.481 -0.979632 0.980208
0.482 -0.980742 0.98221
0.483 -0.981832 0.98412
0.484 -0.982856 0.985829
0.485 -0.98393 0.987612
0.486 -0.985035 0.989191
0.487 -0.986076 0.990685
0.488 -0.987133 0.992032
0.489 -0.988254 0.993295
0.49 -0.989307 0.994464
0.491 -0.990362 0.995531
0.492 -0.991467 0.996467
0.493 -0.99255 0.997302
0.494 -0.993588 0.997999
0.495 -0.994652 0.998614
0.496 -0.995726 0.999112
0.497 -0.996811 0.999503
0.498 -0.997872 0.999779
0.499 -0.998933 0.999945
0.5 -1 1
